dt1,open,high,low,close,volume
2022-10-03 05:00:00,1288.0,1298.8,1284.11,1295.55,20452.5941
2022-10-03 06:00:00,1295.55,1301.94,1288.98,1291.7,15813.9758
2022-10-03 07:00:00,1291.7,1295.79,1287.08,1291.96,18829.8798
2022-10-03 08:00:00,1291.96,1292.86,1288.58,1291.4,10793.8714
2022-10-03 09:00:00,1291.4,1292.7,1286.25,1292.7,10849.2079
2022-10-03 10:00:00,1292.69,1297.98,1290.1,1297.62,14052.1941
2022-10-03 11:00:00,1297.62,1299.38,1292.5,1299.01,13663.0127
2022-10-03 12:00:00,1299.02,1303.6,1294.44,1301.94,17702.9424
2022-10-03 13:00:00,1301.93,1311.48,1295.76,1297.76,40228.9035
2022-10-03 14:00:00,1297.76,1323.19,1297.74,1319.98,52002.1585
2022-10-03 15:00:00,1319.99,1327.57,1317.67,1318.77,32865.5804
2022-10-03 16:00:00,1318.76,1324.08,1314.46,1320.46,18983.9134
2022-10-03 17:00:00,1320.46,1329.2,1320.36,1325.84,23594.2152
2022-10-03 18:00:00,1325.83,1329.9,1316.2,1317.6,19449.1262
2022-10-03 19:00:00,1317.59,1321.54,1309.38,1317.9,24317.6091
2022-10-03 20:00:00,1317.89,1324.41,1314.75,1323.59,13022.2178
2022-10-03 21:00:00,1323.58,1323.72,1317.33,1318.04,7944.0834
2022-10-03 22:00:00,1318.04,1321.89,1315.0,1315.54,12106.009
2022-10-03 23:00:00,1315.53,1328.0,1315.53,1323.09,17771.4556
2022-10-04 00:00:00,1323.1,1330.38,1320.11,1321.6,15563.0086
2022-10-04 01:00:00,1321.59,1323.85,1319.45,1319.48,7390.9277
2022-10-04 02:00:00,1319.48,1322.45,1318.66,1321.37,7276.9
2022-10-04 03:00:00,1321.36,1330.0,1319.53,1329.0,11396.0222
2022-10-04 04:00:00,1329.01,1335.71,1326.49,1328.27,18980.563
2022-10-04 05:00:00,1328.28,1332.85,1325.19,1325.33,13668.7594
2022-10-04 06:00:00,1325.33,1342.4,1324.35,1337.93,26193.6163
2022-10-04 07:00:00,1337.93,1350.2,1337.63,1350.0,39106.1631
2022-10-04 08:00:00,1349.99,1359.67,1345.91,1347.85,47206.8713
2022-10-04 09:00:00,1347.85,1351.9,1342.01,1347.78,19673.6813
2022-10-04 10:00:00,1347.77,1354.73,1346.6,1348.97,15368.585
2022-10-04 11:00:00,1348.97,1350.54,1344.33,1349.74,12840.4629
2022-10-04 12:00:00,1349.74,1354.12,1346.61,1353.79,19916.3811
2022-10-04 13:00:00,1353.79,1359.65,1348.0,1353.44,27157.0282
2022-10-04 14:00:00,1353.45,1364.31,1346.01,1350.93,38550.8478
2022-10-04 15:00:00,1350.92,1355.5,1345.64,1353.93,22434.9137
2022-10-04 16:00:00,1353.93,1354.89,1346.55,1347.44,19774.3466
2022-10-04 17:00:00,1347.43,1349.13,1338.12,1347.35,20495.1448
2022-10-04 18:00:00,1347.35,1353.32,1346.52,1350.48,13088.1048
2022-10-04 19:00:00,1350.48,1357.38,1345.35,1354.72,15826.9087
2022-10-04 20:00:00,1354.72,1369.55,1351.09,1361.31,29779.9563
2022-10-04 21:00:00,1361.31,1363.92,1356.29,1357.74,12590.3168
2022-10-04 22:00:00,1357.73,1360.88,1355.6,1359.07,9080.6215
2022-10-04 23:00:00,1359.08,1367.44,1356.98,1361.49,12847.5391
2022-10-05 00:00:00,1361.5,1363.53,1352.25,1354.18,15480.6077
2022-10-05 01:00:00,1354.17,1357.94,1352.17,1354.64,13294.3568
2022-10-05 02:00:00,1354.64,1358.14,1353.16,1356.29,8225.746
2022-10-05 03:00:00,1356.29,1359.19,1353.33,1353.95,5848.1316
2022-10-05 04:00:00,1353.95,1356.42,1348.37,1350.63,13613.4575
2022-10-05 05:00:00,1350.63,1353.73,1350.44,1352.57,9011.1896
2022-10-05 06:00:00,1352.56,1358.86,1352.49,1356.31,14341.64
2022-10-05 07:00:00,1356.32,1356.9,1351.56,1353.19,13529.5144
2022-10-05 08:00:00,1353.18,1353.75,1340.04,1344.38,27641.7764
2022-10-05 09:00:00,1344.38,1346.22,1341.29,1343.52,11696.1228
2022-10-05 10:00:00,1343.53,1348.33,1342.87,1345.67,12792.7437
2022-10-05 11:00:00,1345.66,1346.0,1331.41,1335.05,23816.346
2022-10-05 12:00:00,1335.05,1336.72,1329.52,1332.51,18250.7031
2022-10-05 13:00:00,1332.52,1333.98,1316.29,1323.75,49024.8875
2022-10-05 14:00:00,1323.76,1327.68,1318.0,1323.38,29682.6173
2022-10-05 15:00:00,1323.37,1330.93,1322.73,1330.35,22118.6918
2022-10-05 16:00:00,1330.35,1357.49,1327.26,1350.93,52314.399
2022-10-05 17:00:00,1350.94,1359.93,1347.85,1348.5,30478.958
2022-10-05 18:00:00,1348.51,1357.39,1342.96,1357.39,22187.9481
2022-10-05 19:00:00,1357.38,1364.77,1348.86,1350.63,31915.2357
2022-10-05 20:00:00,1350.63,1352.98,1345.01,1345.02,14078.5337
2022-10-05 21:00:00,1345.02,1352.0,1345.02,1348.26,13625.0988
2022-10-05 22:00:00,1348.25,1357.96,1345.3,1355.46,18630.5642
2022-10-05 23:00:00,1355.47,1356.27,1350.16,1352.2,11909.5085
2022-10-06 00:00:00,1352.2,1379.82,1351.5,1370.04,52954.0996
2022-10-06 01:00:00,1370.04,1382.0,1370.0,1378.4,28868.6842
2022-10-06 02:00:00,1378.41,1383.99,1371.3,1373.01,23681.1184
2022-10-06 03:00:00,1373.34,1374.66,1369.67,1372.56,11387.6023
2022-10-06 04:00:00,1372.55,1381.69,1371.2,1372.79,24028.8983
2022-10-06 05:00:00,1372.78,1377.77,1370.53,1372.97,20272.7288
2022-10-06 06:00:00,1372.97,1372.98,1363.0,1363.7,25403.8848
2022-10-06 07:00:00,1363.69,1368.99,1362.0,1368.36,18478.5454
2022-10-06 08:00:00,1368.37,1370.5,1354.84,1359.66,24731.9364
2022-10-06 09:00:00,1359.67,1362.5,1355.12,1355.99,14603.1105
2022-10-06 10:00:00,1356.0,1359.48,1355.16,1358.12,11328.5744
2022-10-06 11:00:00,1358.11,1369.59,1357.23,1368.75,18087.8195
2022-10-06 12:00:00,1368.75,1378.54,1365.9,1367.63,32727.6009
2022-10-06 13:00:00,1367.63,1380.3,1360.0,1364.51,42237.5888
2022-10-06 14:00:00,1364.51,1372.45,1348.69,1369.96,55546.9317
2022-10-06 15:00:00,1369.96,1370.48,1361.16,1361.38,25639.2072
2022-10-06 16:00:00,1361.37,1366.9,1356.25,1363.29,19398.3279
2022-10-06 17:00:00,1363.28,1372.92,1360.0,1365.09,26201.8857
2022-10-06 18:00:00,1365.09,1365.22,1353.92,1357.54,22120.9413
2022-10-06 19:00:00,1357.55,1361.56,1355.35,1358.91,22458.4591
2022-10-06 20:00:00,1358.91,1364.0,1357.01,1363.84,10120.558
2022-10-06 21:00:00,1363.84,1363.98,1351.47,1351.47,14140.6889
2022-10-06 22:00:00,1351.48,1355.07,1345.01,1350.84,18959.9367
2022-10-06 23:00:00,1350.85,1353.53,1347.02,1352.06,10596.1952
2022-10-07 00:00:00,1352.07,1361.75,1350.23,1355.44,17786.152
2022-10-07 01:00:00,1355.44,1359.09,1353.85,1354.77,9982.827
2022-10-07 02:00:00,1354.77,1359.68,1350.74,1356.33,9061.8953
2022-10-07 03:00:00,1356.32,1358.09,1354.5,1355.19,8506.245
2022-10-07 04:00:00,1355.19,1359.21,1352.0,1352.15,10090.985
2022-10-07 05:00:00,1352.15,1357.35,1351.87,1354.51,10250.8347
2022-10-07 06:00:00,1354.51,1356.17,1346.01,1350.77,14266.9251
2022-10-07 07:00:00,1350.78,1358.15,1350.01,1356.05,24606.6888
2022-10-07 08:00:00,1356.04,1359.9,1355.0,1355.99,18435.3967
2022-10-07 09:00:00,1355.99,1360.8,1354.85,1357.03,10520.5679
2022-10-07 10:00:00,1357.02,1357.3,1353.09,1356.59,10785.067
2022-10-07 11:00:00,1356.58,1357.59,1352.0,1354.76,14361.1027
2022-10-07 12:00:00,1354.76,1358.73,1324.5,1331.29,107931.3611
2022-10-07 13:00:00,1331.3,1337.9,1325.26,1332.84,39544.3585
2022-10-07 14:00:00,1332.84,1342.96,1331.0,1339.69,32043.3484
2022-10-07 15:00:00,1339.7,1341.69,1332.22,1334.11,15648.942
2022-10-07 16:00:00,1334.12,1337.02,1319.0,1323.83,55590.4618
2022-10-07 17:00:00,1323.83,1327.35,1320.91,1323.5,16892.7697
2022-10-07 18:00:00,1323.5,1327.0,1317.26,1326.6,17497.1594
2022-10-07 19:00:00,1326.67,1328.39,1323.0,1327.49,15021.7998
2022-10-07 20:00:00,1327.48,1333.15,1325.0,1331.28,10933.7977
2022-10-07 21:00:00,1331.27,1336.0,1329.79,1333.49,8701.8053
2022-10-07 22:00:00,1333.48,1336.34,1331.91,1333.49,7801.8198
2022-10-07 23:00:00,1333.48,1335.03,1330.55,1331.1,5737.5669
2022-10-08 00:00:00,1331.1,1337.35,1330.01,1333.49,8208.6739
2022-10-08 01:00:00,1333.49,1335.6,1331.43,1335.32,6553.9062
2022-10-08 02:00:00,1335.31,1335.65,1332.82,1333.81,5823.4124
2022-10-08 03:00:00,1333.8,1334.02,1330.87,1331.05,7240.1225
2022-10-08 04:00:00,1331.06,1332.11,1326.05,1328.17,10162.5491
2022-10-08 05:00:00,1328.17,1330.93,1327.72,1330.42,8087.981
2022-10-08 06:00:00,1330.41,1333.25,1327.61,1331.93,7330.5678
2022-10-08 07:00:00,1331.92,1332.49,1327.96,1330.47,7013.8191
2022-10-08 08:00:00,1330.48,1330.72,1323.44,1325.25,8368.1665
2022-10-08 09:00:00,1325.24,1328.5,1325.11,1327.26,5490.5833
2022-10-08 10:00:00,1327.25,1329.94,1326.64,1328.05,7355.8277
2022-10-08 11:00:00,1328.06,1330.45,1326.61,1329.8,6328.6793
2022-10-08 12:00:00,1329.8,1330.18,1326.33,1328.95,9159.0181
2022-10-08 13:00:00,1328.96,1329.02,1325.0,1325.75,8444.2473
2022-10-08 14:00:00,1325.74,1326.4,1318.0,1324.96,17816.2725
2022-10-08 15:00:00,1324.97,1325.34,1321.89,1324.31,6985.0347
2022-10-08 16:00:00,1324.3,1329.99,1322.64,1329.31,8320.5688
2022-10-08 17:00:00,1329.32,1329.51,1326.2,1327.48,6739.6365
2022-10-08 18:00:00,1327.49,1328.02,1323.72,1324.94,6583.1617
2022-10-08 19:00:00,1324.94,1324.95,1322.25,1324.54,4998.2756
2022-10-08 20:00:00,1324.54,1326.5,1322.9,1325.29,5148.547
2022-10-08 21:00:00,1325.3,1325.77,1304.0,1307.34,20212.0923
2022-10-08 22:00:00,1307.33,1312.61,1303.51,1311.83,12852.8523
2022-10-08 23:00:00,1311.83,1317.0,1311.26,1315.48,8167.6656
2022-10-09 00:00:00,1315.48,1316.48,1311.25,1312.49,8221.0641
2022-10-09 01:00:00,1312.49,1313.97,1309.38,1311.58,6431.1704
2022-10-09 02:00:00,1311.59,1312.45,1307.26,1308.46,6935.9403
2022-10-09 03:00:00,1308.47,1311.15,1307.91,1310.69,5614.8424
2022-10-09 04:00:00,1310.68,1313.22,1308.62,1313.21,6234.6857
2022-10-09 05:00:00,1313.21,1315.84,1312.54,1314.62,5243.3766
2022-10-09 06:00:00,1314.62,1317.89,1313.4,1317.04,5110.6635
2022-10-09 07:00:00,1317.05,1317.82,1314.79,1314.88,5137.1829
2022-10-09 08:00:00,1314.89,1317.8,1313.44,1315.33,6371.4324
2022-10-09 09:00:00,1315.32,1317.94,1314.84,1317.2,5438.5619
2022-10-09 10:00:00,1317.19,1326.64,1315.75,1322.36,13275.874
2022-10-09 11:00:00,1322.35,1327.99,1322.35,1323.09,9852.206
2022-10-09 12:00:00,1323.1,1329.0,1323.08,1326.38,7007.4148
2022-10-09 13:00:00,1326.39,1327.89,1321.69,1321.89,6104.8831
2022-10-09 14:00:00,1321.89,1325.95,1320.97,1324.32,7017.9279
2022-10-09 15:00:00,1324.31,1327.23,1323.69,1326.52,6253.7556
2022-10-09 16:00:00,1326.52,1327.68,1321.9,1325.43,7208.7004
2022-10-09 17:00:00,1325.42,1326.1,1323.08,1324.5,4486.2889
2022-10-09 18:00:00,1324.5,1326.35,1322.12,1325.66,6597.9091
2022-10-09 19:00:00,1325.65,1326.4,1310.0,1319.82,23136.0225
2022-10-09 20:00:00,1319.81,1321.04,1316.96,1320.9,6476.193
2022-10-09 21:00:00,1320.91,1323.5,1317.81,1321.45,5729.7262
2022-10-09 22:00:00,1321.44,1321.58,1316.04,1316.65,13632.6571
2022-10-09 23:00:00,1316.66,1323.43,1314.35,1323.13,8683.4397
2022-10-10 00:00:00,1323.13,1334.27,1320.29,1333.19,16409.1004
2022-10-10 01:00:00,1333.18,1338.0,1330.42,1330.91,13702.2372
2022-10-10 02:00:00,1330.91,1330.95,1322.64,1324.45,8580.9466
2022-10-10 03:00:00,1324.44,1325.99,1321.0,1323.18,6167.8611
2022-10-10 04:00:00,1323.18,1325.39,1321.79,1324.64,6833.9438
2022-10-10 05:00:00,1324.64,1325.0,1316.07,1317.94,11565.245
2022-10-10 06:00:00,1317.95,1320.4,1312.16,1315.09,12104.491
2022-10-10 07:00:00,1315.08,1319.89,1314.09,1316.7,10514.4162
2022-10-10 08:00:00,1316.7,1317.64,1296.36,1306.79,43945.3942
2022-10-10 09:00:00,1306.8,1313.02,1305.32,1312.87,19351.2303
2022-10-10 10:00:00,1312.87,1314.75,1309.74,1310.0,13062.1777
2022-10-10 11:00:00,1310.0,1317.63,1309.91,1315.0,14906.8061
2022-10-10 12:00:00,1315.01,1319.68,1312.9,1318.33,15914.2502
2022-10-10 13:00:00,1318.33,1319.35,1308.29,1310.4,21618.558
2022-10-10 14:00:00,1310.4,1317.49,1303.39,1306.92,28365.3276
2022-10-10 15:00:00,1306.92,1311.4,1305.05,1308.27,18275.5666
2022-10-10 16:00:00,1308.26,1309.38,1298.99,1300.8,22907.1965
2022-10-10 17:00:00,1300.81,1315.0,1299.26,1312.47,19433.1327
2022-10-10 18:00:00,1312.48,1312.82,1306.3,1308.22,12263.0882
2022-10-10 19:00:00,1308.23,1310.35,1306.0,1307.59,12256.2257
2022-10-10 20:00:00,1307.6,1309.41,1307.01,1307.32,5868.0586
2022-10-10 21:00:00,1307.32,1309.97,1303.36,1306.74,8282.3687
2022-10-10 22:00:00,1306.74,1306.74,1288.0,1292.22,36274.0716
2022-10-10 23:00:00,1292.22,1296.9,1288.0,1290.03,15061.3174
2022-10-11 00:00:00,1290.03,1290.03,1267.01,1277.9,62261.7649
2022-10-11 01:00:00,1277.9,1281.08,1271.73,1276.08,21342.5916
2022-10-11 02:00:00,1276.08,1280.16,1270.2,1279.99,14659.8143
2022-10-11 03:00:00,1279.99,1282.15,1278.08,1278.37,10509.2582
2022-10-11 04:00:00,1278.36,1280.01,1274.67,1277.44,13694.038
2022-10-11 05:00:00,1277.44,1278.13,1274.3,1275.04,9801.6274
2022-10-11 06:00:00,1275.05,1283.23,1272.05,1277.89,16435.5508
2022-10-11 07:00:00,1277.9,1284.51,1275.93,1284.19,17658.5647
2022-10-11 08:00:00,1284.19,1288.93,1283.65,1284.91,14766.3961
2022-10-11 09:00:00,1284.92,1286.05,1277.82,1280.64,11017.1187
2022-10-11 10:00:00,1280.64,1284.76,1278.23,1283.23,9975.9956
2022-10-11 11:00:00,1283.24,1286.83,1279.8,1286.72,13457.3311
2022-10-11 12:00:00,1286.72,1294.86,1284.04,1285.94,23717.4806
2022-10-11 13:00:00,1285.94,1286.82,1273.59,1274.64,28559.9441
2022-10-11 14:00:00,1274.65,1287.76,1268.85,1282.37,31953.6509
2022-10-11 15:00:00,1282.36,1297.68,1282.36,1293.56,23655.1202
2022-10-11 16:00:00,1293.56,1298.0,1288.03,1295.55,20832.5785
2022-10-11 17:00:00,1295.55,1295.93,1288.96,1290.96,12416.7224
2022-10-11 18:00:00,1290.97,1291.66,1276.41,1278.85,22006.4472
2022-10-11 19:00:00,1278.85,1284.59,1275.64,1282.51,18724.2879
2022-10-11 20:00:00,1282.5,1287.22,1281.36,1281.69,7267.8659
2022-10-11 21:00:00,1281.69,1283.0,1273.8,1276.5,8393.7797
2022-10-11 22:00:00,1276.5,1282.04,1276.31,1280.9,8858.2191
2022-10-11 23:00:00,1280.9,1282.11,1274.73,1280.11,7464.2462
2022-10-12 00:00:00,1280.11,1288.93,1275.25,1286.52,14359.8245
2022-10-12 01:00:00,1286.51,1288.45,1281.34,1283.61,14544.4825
2022-10-12 02:00:00,1283.61,1284.77,1279.55,1284.21,8689.0033
2022-10-12 03:00:00,1284.22,1286.88,1283.22,1283.71,6182.3602
2022-10-12 04:00:00,1283.71,1293.22,1283.25,1291.91,15340.2793
2022-10-12 05:00:00,1291.92,1295.4,1289.13,1292.0,7869.2583
2022-10-12 06:00:00,1292.01,1301.74,1290.05,1296.94,18420.4274
2022-10-12 07:00:00,1296.93,1298.33,1292.39,1293.88,13171.3308
2022-10-12 08:00:00,1293.88,1299.5,1292.73,1297.76,17282.4606
